dt_venda;cd_empresa;cd_mercadoria;qt_vendida
01.12.2017 00:00:00;1;127967;1
01.01.2018 00:00:00;1;127967;7
01.02.2018 00:00:00;1;127967;2
01.03.2018 00:00:00;1;127967;5
01.04.2018 00:00:00;1;127967;0
01.05.2018 00:00:00;1;127967;0
01.06.2018 00:00:00;1;127967;0
01.07.2018 00:00:00;1;127967;0
01.08.2018 00:00:00;1;127967;0
01.09.2018 00:00:00;1;127967;61
01.10.2018 00:00:00;1;127967;2
01.11.2018 00:00:00;1;127967;12
01.12.2018 00:00:00;1;127967;7
01.01.2019 00:00:00;1;127967;3
01.01.2016 00:00:00;1;127975;136
01.02.2016 00:00:00;1;127975;165
01.03.2016 00:00:00;1;127975;185
01.04.2016 00:00:00;1;127975;120
01.05.2016 00:00:00;1;127975;161
01.06.2016 00:00:00;1;127975;214
01.07.2016 00:00:00;1;127975;277
01.08.2016 00:00:00;1;127975;222
01.11.2016 00:00:00;1;127975;326
01.12.2016 00:00:00;1;127975;455
01.01.2017 00:00:00;1;127975;200
01.02.2017 00:00:00;1;127975;249
01.03.2017 00:00:00;1;127975;437
01.04.2017 00:00:00;1;127975;377
01.05.2017 00:00:00;1;127975;488
01.06.2017 00:00:00;1;127975;536
01.07.2017 00:00:00;1;127975;444
01.08.2017 00:00:00;1;127975;576
01.09.2017 00:00:00;1;127975;379
01.10.2017 00:00:00;1;127975;383
