dt_venda;cd_empresa;cd_mercadoria;qt_vendida
01.05.2018 00:00:00;1;161466;7958
01.06.2018 00:00:00;1;161466;8972
01.07.2018 00:00:00;1;161466;7558
01.08.2018 00:00:00;1;161466;4595
01.09.2018 00:00:00;1;161466;4556
01.10.2018 00:00:00;1;161466;5959
01.11.2018 00:00:00;1;161466;6185
01.12.2018 00:00:00;1;161466;2344
01.01.2019 00:00:00;1;161466;1268
01.01.2016 00:00:00;1;180258;47
01.02.2016 00:00:00;1;180258;59
01.03.2016 00:00:00;1;180258;0
01.04.2016 00:00:00;1;180258;100
01.05.2016 00:00:00;1;180258;36
01.06.2016 00:00:00;1;180258;35
01.07.2016 00:00:00;1;180258;60
01.08.2016 00:00:00;1;180258;31
01.11.2016 00:00:00;1;180258;25
01.12.2016 00:00:00;1;180258;39
01.01.2017 00:00:00;1;180258;24
01.02.2017 00:00:00;1;180258;31
01.03.2017 00:00:00;1;180258;41
01.04.2017 00:00:00;1;180258;27
01.05.2017 00:00:00;1;180258;40
01.06.2017 00:00:00;1;180258;41
01.07.2017 00:00:00;1;180258;29
01.08.2017 00:00:00;1;180258;47
01.09.2017 00:00:00;1;180258;26
01.10.2017 00:00:00;1;180258;24
01.11.2017 00:00:00;1;180258;43
01.12.2017 00:00:00;1;180258;30
01.01.2018 00:00:00;1;180258;30
01.02.2018 00:00:00;1;180258;25
01.03.2018 00:00:00;1;180258;43
01.04.2018 00:00:00;1;180258;22
01.05.2018 00:00:00;1;180258;41
01.06.2018 00:00:00;1;180258;99
01.07.2018 00:00:00;1;180258;104
01.08.2018 00:00:00;1;180258;69
01.09.2018 00:00:00;1;180258;26
01.10.2018 00:00:00;1;180258;28
01.11.2018 00:00:00;1;180258;24
01.12.2018 00:00:00;1;180258;32
01.01.2019 00:00:00;1;180258;14
01.01.2016 00:00:00;1;213491;33
01.02.2016 00:00:00;1;213491;24
01.03.2016 00:00:00;1;213491;52
01.04.2016 00:00:00;1;213491;32
01.05.2016 00:00:00;1;213491;25
01.06.2016 00:00:00;1;213491;24
01.07.2016 00:00:00;1;213491;26
01.08.2016 00:00:00;1;213491;26
01.11.2016 00:00:00;1;213491;33
01.12.2016 00:00:00;1;213491;27
01.01.2017 00:00:00;1;213491;13
01.02.2017 00:00:00;1;213491;33
01.03.2017 00:00:00;1;213491;18
01.04.2017 00:00:00;1;213491;24
01.05.2017 00:00:00;1;213491;25
01.06.2017 00:00:00;1;213491;31
01.07.2017 00:00:00;1;213491;13
01.08.2017 00:00:00;1;213491;21
01.09.2017 00:00:00;1;213491;41
01.10.2017 00:00:00;1;213491;85
01.11.2017 00:00:00;1;213491;50
01.12.2017 00:00:00;1;213491;73
01.01.2018 00:00:00;1;213491;59
01.02.2018 00:00:00;1;213491;46
01.03.2018 00:00:00;1;213491;88
01.04.2018 00:00:00;1;213491;72
01.05.2018 00:00:00;1;213491;66
01.06.2018 00:00:00;1;213491;65
01.07.2018 00:00:00;1;213491;65
01.08.2018 00:00:00;1;213491;66
01.09.2018 00:00:00;1;213491;58
01.10.2018 00:00:00;1;213491;71
01.11.2018 00:00:00;1;213491;50
01.12.2018 00:00:00;1;213491;70
01.01.2019 00:00:00;1;213491;32
01.01.2016 00:00:00;1;230639;0
01.02.2016 00:00:00;1;230639;19
01.03.2016 00:00:00;1;230639;21
01.04.2016 00:00:00;1;230639;10
01.05.2016 00:00:00;1;230639;17
01.06.2016 00:00:00;1;230639;10
01.07.2016 00:00:00;1;230639;6
01.08.2016 00:00:00;1;230639;7
01.11.2016 00:00:00;1;230639;5
01.12.2016 00:00:00;1;230639;4
01.01.2017 00:00:00;1;230639;7
01.02.2017 00:00:00;1;230639;4
01.03.2017 00:00:00;1;230639;22
01.04.2017 00:00:00;1;230639;10
01.05.2017 00:00:00;1;230639;17
01.06.2017 00:00:00;1;230639;0
01.07.2017 00:00:00;1;230639;8
01.08.2017 00:00:00;1;230639;6
01.09.2017 00:00:00;1;230639;6
01.10.2017 00:00:00;1;230639;0
01.11.2017 00:00:00;1;230639;5
01.12.2017 00:00:00;1;230639;8
01.01.2018 00:00:00;1;230639;2
01.02.2018 00:00:00;1;230639;4
01.03.2018 00:00:00;1;230639;2
01.04.2018 00:00:00;1;230639;0
01.05.2018 00:00:00;1;230639;0
01.06.2018 00:00:00;1;230639;20
01.07.2018 00:00:00;1;230639;14
01.08.2018 00:00:00;1;230639;6
01.09.2018 00:00:00;1;230639;0
01.10.2018 00:00:00;1;230639;0
01.11.2018 00:00:00;1;230639;0
01.12.2018 00:00:00;1;230639;0
01.01.2019 00:00:00;1;230639;0
01.01.2016 00:00:00;1;235998;707
01.02.2016 00:00:00;1;235998;1044
01.03.2016 00:00:00;1;235998;498
01.04.2016 00:00:00;1;235998;301
01.05.2016 00:00:00;1;235998;293
01.06.2016 00:00:00;1;235998;322
01.07.2016 00:00:00;1;235998;265
01.08.2016 00:00:00;1;235998;254
01.11.2016 00:00:00;1;235998;234
01.12.2016 00:00:00;1;235998;238
01.01.2017 00:00:00;1;235998;308
01.02.2017 00:00:00;1;235998;296
01.03.2017 00:00:00;1;235998;365
01.04.2017 00:00:00;1;235998;138
01.05.2017 00:00:00;1;235998;163
01.06.2017 00:00:00;1;235998;176
01.07.2017 00:00:00;1;235998;183
01.08.2017 00:00:00;1;235998;150
01.09.2017 00:00:00;1;235998;207
01.10.2017 00:00:00;1;235998;792
01.11.2017 00:00:00;1;235998;449
01.12.2017 00:00:00;1;235998;636
01.01.2018 00:00:00;1;235998;616
01.02.2018 00:00:00;1;235998;476
01.03.2018 00:00:00;1;235998;547
01.04.2018 00:00:00;1;235998;463
01.05.2018 00:00:00;1;235998;489
01.06.2018 00:00:00;1;235998;441
01.07.2018 00:00:00;1;235998;455
01.08.2018 00:00:00;1;235998;486
01.09.2018 00:00:00;1;235998;385
01.10.2018 00:00:00;1;235998;402
01.11.2018 00:00:00;1;235998;495
01.12.2018 00:00:00;1;235998;560
01.01.2019 00:00:00;1;235998;182
01.01.2016 00:00:00;1;245870;424
01.02.2016 00:00:00;1;245870;1016
01.03.2016 00:00:00;1;245870;482
01.04.2016 00:00:00;1;245870;1014
01.05.2016 00:00:00;1;245870;522
01.06.2016 00:00:00;1;245870;1860
01.07.2016 00:00:00;1;245870;407
01.08.2016 00:00:00;1;245870;435
01.11.2016 00:00:00;1;245870;365
01.12.2016 00:00:00;1;245870;325
01.01.2017 00:00:00;1;245870;383
01.02.2017 00:00:00;1;245870;380
01.03.2017 00:00:00;1;245870;502
01.04.2017 00:00:00;1;245870;224
01.05.2017 00:00:00;1;245870;294
01.06.2017 00:00:00;1;245870;242
01.07.2017 00:00:00;1;245870;271
01.08.2017 00:00:00;1;245870;245
01.09.2017 00:00:00;1;245870;338
01.10.2017 00:00:00;1;245870;359
01.11.2017 00:00:00;1;245870;294
01.12.2017 00:00:00;1;245870;280
01.01.2018 00:00:00;1;245870;365
01.02.2018 00:00:00;1;245870;286
01.03.2018 00:00:00;1;245870;305
01.04.2018 00:00:00;1;245870;329
01.05.2018 00:00:00;1;245870;344
01.06.2018 00:00:00;1;245870;341
01.07.2018 00:00:00;1;245870;350
01.08.2018 00:00:00;1;245870;274
01.09.2018 00:00:00;1;245870;224
01.10.2018 00:00:00;1;245870;244
01.11.2018 00:00:00;1;245870;291
01.12.2018 00:00:00;1;245870;289
01.01.2019 00:00:00;1;245870;146
01.01.2016 00:00:00;1;294934;8
01.02.2016 00:00:00;1;294934;23
01.03.2016 00:00:00;1;294934;23
01.04.2016 00:00:00;1;294934;3
01.05.2016 00:00:00;1;294934;20
01.06.2016 00:00:00;1;294934;20
01.07.2016 00:00:00;1;294934;13
01.08.2016 00:00:00;1;294934;6
01.11.2016 00:00:00;1;294934;14
01.12.2016 00:00:00;1;294934;19
01.01.2017 00:00:00;1;294934;23
01.02.2017 00:00:00;1;294934;16
01.03.2017 00:00:00;1;294934;17
01.04.2017 00:00:00;1;294934;9
01.05.2017 00:00:00;1;294934;17
01.06.2017 00:00:00;1;294934;26
01.07.2017 00:00:00;1;294934;9
01.08.2017 00:00:00;1;294934;20
01.09.2017 00:00:00;1;294934;25
01.10.2017 00:00:00;1;294934;17
01.11.2017 00:00:00;1;294934;19
01.12.2017 00:00:00;1;294934;28
01.01.2018 00:00:00;1;294934;37
01.02.2018 00:00:00;1;294934;21
01.03.2018 00:00:00;1;294934;16
01.04.2018 00:00:00;1;294934;23
01.05.2018 00:00:00;1;294934;9
01.06.2018 00:00:00;1;294934;10
01.07.2018 00:00:00;1;294934;10
01.08.2018 00:00:00;1;294934;19
01.09.2018 00:00:00;1;294934;5
01.10.2018 00:00:00;1;294934;15
01.11.2018 00:00:00;1;294934;13
01.12.2018 00:00:00;1;294934;9
01.01.2019 00:00:00;1;294934;7
01.01.2016 00:00:00;1;297576;41
01.02.2016 00:00:00;1;297576;20
01.03.2016 00:00:00;1;297576;28
01.04.2016 00:00:00;1;297576;32
01.05.2016 00:00:00;1;297576;29
01.06.2016 00:00:00;1;297576;35
01.07.2016 00:00:00;1;297576;25
01.08.2016 00:00:00;1;297576;15
01.11.2016 00:00:00;1;297576;14
01.12.2016 00:00:00;1;297576;16
01.01.2017 00:00:00;1;297576;4
01.02.2017 00:00:00;1;297576;13
01.03.2017 00:00:00;1;297576;2
01.04.2017 00:00:00;1;297576;10
01.05.2017 00:00:00;1;297576;9
01.06.2017 00:00:00;1;297576;14
01.07.2017 00:00:00;1;297576;12
01.08.2017 00:00:00;1;297576;12
01.09.2017 00:00:00;1;297576;18
01.10.2017 00:00:00;1;297576;11
01.11.2017 00:00:00;1;297576;28
01.12.2017 00:00:00;1;297576;8
01.01.2018 00:00:00;1;297576;20
01.02.2018 00:00:00;1;297576;18
01.03.2018 00:00:00;1;297576;17
01.04.2018 00:00:00;1;297576;9
01.05.2018 00:00:00;1;297576;8
01.06.2018 00:00:00;1;297576;14
01.07.2018 00:00:00;1;297576;5
01.08.2018 00:00:00;1;297576;7
01.09.2018 00:00:00;1;297576;4
01.10.2018 00:00:00;1;297576;6
01.11.2018 00:00:00;1;297576;6
01.12.2018 00:00:00;1;297576;8
01.01.2019 00:00:00;1;297576;1
01.01.2016 00:00:00;1;300094;82
01.02.2016 00:00:00;1;300094;302
01.03.2016 00:00:00;1;300094;94
01.04.2016 00:00:00;1;300094;750
01.05.2016 00:00:00;1;300094;573
01.06.2016 00:00:00;1;300094;429
01.07.2016 00:00:00;1;300094;212
01.08.2016 00:00:00;1;300094;201
01.11.2016 00:00:00;1;300094;140
01.12.2016 00:00:00;1;300094;148
01.01.2017 00:00:00;1;300094;154
01.02.2017 00:00:00;1;300094;125
01.03.2017 00:00:00;1;300094;178
01.04.2017 00:00:00;1;300094;146
01.05.2017 00:00:00;1;300094;218
01.06.2017 00:00:00;1;300094;142
01.07.2017 00:00:00;1;300094;123
01.08.2017 00:00:00;1;300094;123
01.09.2017 00:00:00;1;300094;112
01.10.2017 00:00:00;1;300094;341
01.11.2017 00:00:00;1;300094;374
01.12.2017 00:00:00;1;300094;235
01.01.2018 00:00:00;1;300094;216
01.02.2018 00:00:00;1;300094;174
01.03.2018 00:00:00;1;300094;140
01.04.2018 00:00:00;1;300094;168
01.05.2018 00:00:00;1;300094;172
01.06.2018 00:00:00;1;300094;169
01.07.2018 00:00:00;1;300094;187
01.08.2018 00:00:00;1;300094;139
01.09.2018 00:00:00;1;300094;124
01.10.2018 00:00:00;1;300094;147
01.11.2018 00:00:00;1;300094;157
01.12.2018 00:00:00;1;300094;185
01.01.2019 00:00:00;1;300094;117
01.01.2016 00:00:00;1;300117;483
01.02.2016 00:00:00;1;300117;0
01.03.2016 00:00:00;1;300117;0
01.04.2016 00:00:00;1;300117;952
01.05.2016 00:00:00;1;300117;1337
01.06.2016 00:00:00;1;300117;1173
01.07.2016 00:00:00;1;300117;321
01.08.2016 00:00:00;1;300117;425
01.11.2016 00:00:00;1;300117;426
01.12.2016 00:00:00;1;300117;536
01.01.2017 00:00:00;1;300117;735
01.02.2017 00:00:00;1;300117;713
01.03.2017 00:00:00;1;300117;218
01.04.2017 00:00:00;1;300117;0
01.05.2017 00:00:00;1;300117;302
01.06.2017 00:00:00;1;300117;750
01.07.2017 00:00:00;1;300117;524
01.08.2017 00:00:00;1;300117;565
01.09.2017 00:00:00;1;300117;930
01.10.2017 00:00:00;1;300117;229
01.11.2017 00:00:00;1;300117;1512
01.12.2017 00:00:00;1;300117;1111
01.01.2018 00:00:00;1;300117;1420
01.02.2018 00:00:00;1;300117;1362
01.03.2018 00:00:00;1;300117;1067
01.04.2018 00:00:00;1;300117;721
01.05.2018 00:00:00;1;300117;565
01.06.2018 00:00:00;1;300117;688
01.07.2018 00:00:00;1;300117;626
01.08.2018 00:00:00;1;300117;558
01.09.2018 00:00:00;1;300117;559
01.10.2018 00:00:00;1;300117;685
01.11.2018 00:00:00;1;300117;604
01.12.2018 00:00:00;1;300117;1110
01.01.2019 00:00:00;1;300117;473
01.01.2016 00:00:00;1;331980;183
01.02.2016 00:00:00;1;331980;208
01.03.2016 00:00:00;1;331980;384
01.04.2016 00:00:00;1;331980;89
01.05.2016 00:00:00;1;331980;181
01.06.2016 00:00:00;1;331980;198
01.07.2016 00:00:00;1;331980;173
01.08.2016 00:00:00;1;331980;210
01.11.2016 00:00:00;1;331980;108
01.12.2016 00:00:00;1;331980;90
01.01.2017 00:00:00;1;331980;78
01.02.2017 00:00:00;1;331980;94
01.03.2017 00:00:00;1;331980;102
01.04.2017 00:00:00;1;331980;134
01.05.2017 00:00:00;1;331980;169
01.06.2017 00:00:00;1;331980;161
01.07.2017 00:00:00;1;331980;91
01.08.2017 00:00:00;1;331980;81
01.09.2017 00:00:00;1;331980;243
01.10.2017 00:00:00;1;331980;152
01.11.2017 00:00:00;1;331980;155
01.12.2017 00:00:00;1;331980;191
01.01.2018 00:00:00;1;331980;277
01.02.2018 00:00:00;1;331980;333
01.03.2018 00:00:00;1;331980;218
01.04.2018 00:00:00;1;331980;208
01.05.2018 00:00:00;1;331980;403
01.06.2018 00:00:00;1;331980;158
01.07.2018 00:00:00;1;331980;247
01.08.2018 00:00:00;1;331980;450
01.09.2018 00:00:00;1;331980;141
01.10.2018 00:00:00;1;331980;235
01.11.2018 00:00:00;1;331980;141
01.12.2018 00:00:00;1;331980;168
01.01.2019 00:00:00;1;331980;53
01.01.2016 00:00:00;1;333754;1864
01.02.2016 00:00:00;1;333754;2742
01.03.2016 00:00:00;1;333754;1380
01.04.2016 00:00:00;1;333754;1204
01.05.2016 00:00:00;1;333754;1023
01.06.2016 00:00:00;1;333754;2193
01.07.2016 00:00:00;1;333754;2808
01.08.2016 00:00:00;1;333754;2175
01.11.2016 00:00:00;1;333754;1555
01.12.2016 00:00:00;1;333754;1877
01.01.2017 00:00:00;1;333754;1726
01.02.2017 00:00:00;1;333754;1664
01.03.2017 00:00:00;1;333754;2772
01.04.2017 00:00:00;1;333754;1422
01.05.2017 00:00:00;1;333754;1702
01.06.2017 00:00:00;1;333754;2687
01.07.2017 00:00:00;1;333754;1657
01.08.2017 00:00:00;1;333754;1443
01.09.2017 00:00:00;1;333754;1625
01.10.2017 00:00:00;1;333754;2444
01.11.2017 00:00:00;1;333754;1552
01.12.2017 00:00:00;1;333754;1546
01.01.2018 00:00:00;1;333754;1989
01.02.2018 00:00:00;1;333754;1706
01.03.2018 00:00:00;1;333754;1784
01.04.2018 00:00:00;1;333754;1527
01.05.2018 00:00:00;1;333754;1682
01.06.2018 00:00:00;1;333754;1414
01.07.2018 00:00:00;1;333754;1884
01.08.2018 00:00:00;1;333754;1954
01.09.2018 00:00:00;1;333754;1272
01.10.2018 00:00:00;1;333754;1612
01.11.2018 00:00:00;1;333754;1378
01.12.2018 00:00:00;1;333754;1642
01.01.2019 00:00:00;1;333754;971
01.01.2016 00:00:00;1;342826;10
01.02.2016 00:00:00;1;342826;13
01.03.2016 00:00:00;1;342826;59
01.04.2016 00:00:00;1;342826;22
01.05.2016 00:00:00;1;342826;73
01.06.2016 00:00:00;1;342826;48
01.07.2016 00:00:00;1;342826;11
01.08.2016 00:00:00;1;342826;19
01.11.2016 00:00:00;1;342826;8
01.12.2016 00:00:00;1;342826;10
01.01.2017 00:00:00;1;342826;4
01.02.2017 00:00:00;1;342826;22
01.03.2017 00:00:00;1;342826;223
01.04.2017 00:00:00;1;342826;15
01.05.2017 00:00:00;1;342826;128
01.06.2017 00:00:00;1;342826;12
01.07.2017 00:00:00;1;342826;9
01.08.2017 00:00:00;1;342826;15
01.09.2017 00:00:00;1;342826;16
01.10.2017 00:00:00;1;342826;17
01.11.2017 00:00:00;1;342826;21
01.12.2017 00:00:00;1;342826;9
01.01.2018 00:00:00;1;342826;16
01.02.2018 00:00:00;1;342826;15
01.03.2018 00:00:00;1;342826;0
01.04.2018 00:00:00;1;342826;29
01.05.2018 00:00:00;1;342826;16
01.06.2018 00:00:00;1;342826;19
01.07.2018 00:00:00;1;342826;25
01.08.2018 00:00:00;1;342826;42
01.09.2018 00:00:00;1;342826;30
01.10.2018 00:00:00;1;342826;0
01.11.2018 00:00:00;1;342826;0
01.12.2018 00:00:00;1;342826;0
01.01.2019 00:00:00;1;342826;0
01.01.2016 00:00:00;1;342834;95
01.02.2016 00:00:00;1;342834;40
01.03.2016 00:00:00;1;342834;57
01.04.2016 00:00:00;1;342834;10
01.05.2016 00:00:00;1;342834;65
01.06.2016 00:00:00;1;342834;63
01.07.2016 00:00:00;1;342834;6
01.08.2016 00:00:00;1;342834;15
01.11.2016 00:00:00;1;342834;2
01.12.2016 00:00:00;1;342834;5
01.01.2017 00:00:00;1;342834;3
01.02.2017 00:00:00;1;342834;2
01.03.2017 00:00:00;1;342834;225
01.04.2017 00:00:00;1;342834;4
01.05.2017 00:00:00;1;342834;135
01.06.2017 00:00:00;1;342834;1
01.07.2017 00:00:00;1;342834;3
01.08.2017 00:00:00;1;342834;2
01.09.2017 00:00:00;1;342834;7
01.10.2017 00:00:00;1;342834;4
01.11.2017 00:00:00;1;342834;7
01.12.2017 00:00:00;1;342834;0
01.01.2018 00:00:00;1;342834;3
01.02.2018 00:00:00;1;342834;9
01.03.2018 00:00:00;1;342834;17
01.04.2018 00:00:00;1;342834;12
01.05.2018 00:00:00;1;342834;5
01.06.2018 00:00:00;1;342834;10
01.07.2018 00:00:00;1;342834;5
01.08.2018 00:00:00;1;342834;7
01.09.2018 00:00:00;1;342834;13
01.10.2018 00:00:00;1;342834;15
01.11.2018 00:00:00;1;342834;0
01.12.2018 00:00:00;1;342834;0
01.01.2019 00:00:00;1;342834;0
01.01.2016 00:00:00;1;359580;198
01.02.2016 00:00:00;1;359580;330
01.03.2016 00:00:00;1;359580;161
01.04.2016 00:00:00;1;359580;361
01.05.2016 00:00:00;1;359580;95
01.06.2016 00:00:00;1;359580;106
01.07.2016 00:00:00;1;359580;112
01.08.2016 00:00:00;1;359580;126
01.11.2016 00:00:00;1;359580;77
01.12.2016 00:00:00;1;359580;40
01.01.2017 00:00:00;1;359580;51
01.02.2017 00:00:00;1;359580;40
01.03.2017 00:00:00;1;359580;66
01.04.2017 00:00:00;1;359580;16
01.05.2017 00:00:00;1;359580;132
01.06.2017 00:00:00;1;359580;44
01.07.2017 00:00:00;1;359580;46
01.08.2017 00:00:00;1;359580;117
01.09.2017 00:00:00;1;359580;45
01.10.2017 00:00:00;1;359580;52
01.11.2017 00:00:00;1;359580;62
01.12.2017 00:00:00;1;359580;67
01.01.2018 00:00:00;1;359580;60
01.02.2018 00:00:00;1;359580;76
01.03.2018 00:00:00;1;359580;66
01.04.2018 00:00:00;1;359580;67
01.05.2018 00:00:00;1;359580;72
01.06.2018 00:00:00;1;359580;50
01.07.2018 00:00:00;1;359580;51
01.08.2018 00:00:00;1;359580;72
01.09.2018 00:00:00;1;359580;46
01.10.2018 00:00:00;1;359580;62
01.11.2018 00:00:00;1;359580;60
01.12.2018 00:00:00;1;359580;63
01.01.2019 00:00:00;1;359580;31
01.01.2016 00:00:00;1;364137;1097
01.02.2016 00:00:00;1;364137;2356
01.03.2016 00:00:00;1;364137;361
01.04.2016 00:00:00;1;364137;1108
01.05.2016 00:00:00;1;364137;359
01.06.2016 00:00:00;1;364137;877
01.07.2016 00:00:00;1;364137;727
01.08.2016 00:00:00;1;364137;351
01.11.2016 00:00:00;1;364137;520
01.12.2016 00:00:00;1;364137;315
01.01.2017 00:00:00;1;364137;373
01.02.2017 00:00:00;1;364137;633
01.03.2017 00:00:00;1;364137;834
01.04.2017 00:00:00;1;364137;390
01.05.2017 00:00:00;1;364137;649
01.06.2017 00:00:00;1;364137;535
01.07.2017 00:00:00;1;364137;625
01.08.2017 00:00:00;1;364137;487
01.09.2017 00:00:00;1;364137;566
01.10.2017 00:00:00;1;364137;1256
01.11.2017 00:00:00;1;364137;815
01.12.2017 00:00:00;1;364137;876
01.01.2018 00:00:00;1;364137;1241
01.02.2018 00:00:00;1;364137;1153
01.03.2018 00:00:00;1;364137;1144
01.04.2018 00:00:00;1;364137;1187
01.05.2018 00:00:00;1;364137;1145
01.06.2018 00:00:00;1;364137;990
01.07.2018 00:00:00;1;364137;1302
01.08.2018 00:00:00;1;364137;1084
01.09.2018 00:00:00;1;364137;1100
01.10.2018 00:00:00;1;364137;1053
01.11.2018 00:00:00;1;364137;1297
01.12.2018 00:00:00;1;364137;1044
01.01.2019 00:00:00;1;364137;461
01.01.2016 00:00:00;1;364145;330
01.02.2016 00:00:00;1;364145;434
01.03.2016 00:00:00;1;364145;257
01.04.2016 00:00:00;1;364145;401
01.05.2016 00:00:00;1;364145;84
01.06.2016 00:00:00;1;364145;191
01.07.2016 00:00:00;1;364145;251
01.08.2016 00:00:00;1;364145;373
01.11.2016 00:00:00;1;364145;180
01.12.2016 00:00:00;1;364145;102
01.01.2017 00:00:00;1;364145;329
01.02.2017 00:00:00;1;364145;267
01.03.2017 00:00:00;1;364145;117
01.04.2017 00:00:00;1;364145;181
01.05.2017 00:00:00;1;364145;124
01.06.2017 00:00:00;1;364145;164
01.07.2017 00:00:00;1;364145;145
01.08.2017 00:00:00;1;364145;119
01.09.2017 00:00:00;1;364145;193
01.10.2017 00:00:00;1;364145;224
01.11.2017 00:00:00;1;364145;121
01.12.2017 00:00:00;1;364145;143
01.01.2018 00:00:00;1;364145;275
01.02.2018 00:00:00;1;364145;234
01.03.2018 00:00:00;1;364145;269
01.04.2018 00:00:00;1;364145;421
01.05.2018 00:00:00;1;364145;164
01.06.2018 00:00:00;1;364145;508
01.07.2018 00:00:00;1;364145;279
01.08.2018 00:00:00;1;364145;125
01.09.2018 00:00:00;1;364145;211
01.10.2018 00:00:00;1;364145;389
01.11.2018 00:00:00;1;364145;198
01.12.2018 00:00:00;1;364145;192
01.01.2019 00:00:00;1;364145;62
01.01.2016 00:00:00;1;364153;590
01.02.2016 00:00:00;1;364153;917
01.03.2016 00:00:00;1;364153;128
01.04.2016 00:00:00;1;364153;702
01.05.2016 00:00:00;1;364153;183
01.06.2016 00:00:00;1;364153;356
01.07.2016 00:00:00;1;364153;401
01.08.2016 00:00:00;1;364153;562
01.11.2016 00:00:00;1;364153;264
01.12.2016 00:00:00;1;364153;196
01.01.2017 00:00:00;1;364153;228
01.02.2017 00:00:00;1;364153;393
01.03.2017 00:00:00;1;364153;354
01.04.2017 00:00:00;1;364153;274
01.05.2017 00:00:00;1;364153;385
01.06.2017 00:00:00;1;364153;289
01.07.2017 00:00:00;1;364153;330
01.08.2017 00:00:00;1;364153;235
01.09.2017 00:00:00;1;364153;289
01.10.2017 00:00:00;1;364153;469
01.11.2017 00:00:00;1;364153;404
01.12.2017 00:00:00;1;364153;449
01.01.2018 00:00:00;1;364153;497
01.02.2018 00:00:00;1;364153;642
01.03.2018 00:00:00;1;364153;605
01.04.2018 00:00:00;1;364153;722
01.05.2018 00:00:00;1;364153;555
01.06.2018 00:00:00;1;364153;622
01.07.2018 00:00:00;1;364153;598
01.08.2018 00:00:00;1;364153;479
01.09.2018 00:00:00;1;364153;385
01.10.2018 00:00:00;1;364153;508
01.11.2018 00:00:00;1;364153;415
01.12.2018 00:00:00;1;364153;469
01.01.2019 00:00:00;1;364153;169
01.01.2016 00:00:00;1;364161;228
01.02.2016 00:00:00;1;364161;261
01.03.2016 00:00:00;1;364161;16
01.04.2016 00:00:00;1;364161;280
01.05.2016 00:00:00;1;364161;74
01.06.2016 00:00:00;1;364161;81
01.07.2016 00:00:00;1;364161;86
01.08.2016 00:00:00;1;364161;110
01.11.2016 00:00:00;1;364161;60
01.12.2016 00:00:00;1;364161;60
01.01.2017 00:00:00;1;364161;76
01.02.2017 00:00:00;1;364161;44
01.03.2017 00:00:00;1;364161;52
01.04.2017 00:00:00;1;364161;43
01.05.2017 00:00:00;1;364161;62
01.06.2017 00:00:00;1;364161;117
01.07.2017 00:00:00;1;364161;53
01.08.2017 00:00:00;1;364161;59
01.09.2017 00:00:00;1;364161;82
01.10.2017 00:00:00;1;364161;118
01.11.2017 00:00:00;1;364161;129
01.12.2017 00:00:00;1;364161;96
01.01.2018 00:00:00;1;364161;100
01.02.2018 00:00:00;1;364161;111
01.03.2018 00:00:00;1;364161;112
01.04.2018 00:00:00;1;364161;92
01.05.2018 00:00:00;1;364161;96
01.06.2018 00:00:00;1;364161;247
01.07.2018 00:00:00;1;364161;61
01.08.2018 00:00:00;1;364161;77
01.09.2018 00:00:00;1;364161;176
01.10.2018 00:00:00;1;364161;263
01.11.2018 00:00:00;1;364161;56
01.12.2018 00:00:00;1;364161;252
01.01.2019 00:00:00;1;364161;74
01.01.2016 00:00:00;1;368806;131
01.02.2016 00:00:00;1;368806;175
01.03.2016 00:00:00;1;368806;150
01.04.2016 00:00:00;1;368806;62
01.05.2016 00:00:00;1;368806;16
01.06.2016 00:00:00;1;368806;26
01.07.2016 00:00:00;1;368806;17
01.08.2016 00:00:00;1;368806;53
01.11.2016 00:00:00;1;368806;12
01.12.2016 00:00:00;1;368806;8
01.01.2017 00:00:00;1;368806;21
01.02.2017 00:00:00;1;368806;6
01.03.2017 00:00:00;1;368806;9
01.04.2017 00:00:00;1;368806;14
01.05.2017 00:00:00;1;368806;27
01.06.2017 00:00:00;1;368806;13
01.07.2017 00:00:00;1;368806;14
01.08.2017 00:00:00;1;368806;11
01.09.2017 00:00:00;1;368806;14
01.10.2017 00:00:00;1;368806;37
01.11.2017 00:00:00;1;368806;1
01.12.2017 00:00:00;1;368806;12
01.01.2018 00:00:00;1;368806;19
01.02.2018 00:00:00;1;368806;29
01.03.2018 00:00:00;1;368806;0
01.04.2018 00:00:00;1;368806;63
01.05.2018 00:00:00;1;368806;15
01.06.2018 00:00:00;1;368806;32
01.07.2018 00:00:00;1;368806;29
01.08.2018 00:00:00;1;368806;25
01.09.2018 00:00:00;1;368806;18
01.10.2018 00:00:00;1;368806;30
01.11.2018 00:00:00;1;368806;33
01.12.2018 00:00:00;1;368806;42
01.01.2019 00:00:00;1;368806;47
01.01.2016 00:00:00;1;375845;660
01.02.2016 00:00:00;1;375845;480
01.03.2016 00:00:00;1;375845;0
01.04.2016 00:00:00;1;375845;3180
01.05.2016 00:00:00;1;375845;1080
01.06.2016 00:00:00;1;375845;854
01.07.2016 00:00:00;1;375845;1225
01.08.2016 00:00:00;1;375845;1060
01.11.2016 00:00:00;1;375845;1621
01.12.2016 00:00:00;1;375845;1255
01.01.2017 00:00:00;1;375845;2561
01.02.2017 00:00:00;1;375845;3533
01.03.2017 00:00:00;1;375845;1399
01.04.2017 00:00:00;1;375845;1322
01.05.2017 00:00:00;1;375845;1101
01.06.2017 00:00:00;1;375845;1404
01.07.2017 00:00:00;1;375845;1114
01.08.2017 00:00:00;1;375845;1268
01.09.2017 00:00:00;1;375845;1222
01.10.2017 00:00:00;1;375845;2032
